id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0976224,2,2016-01-10 17:02:35,1,-73.98886108398438,40.69356155395508,-73.99156188964845,40.6914291381836,N,300
id3784047,2,2016-02-18 14:56:27,6,-73.98258972167969,40.76773071289063,-73.98478698730467,40.75901794433594,N,628
id2430590,1,2016-06-04 20:54:20,2,-73.99523162841797,40.739524841308594,-73.97825622558594,40.72066879272461,N,1301
id1554015,2,2016-03-20 15:18:58,2,-73.9781265258789,40.746578216552734,-73.9781265258789,40.746578216552734,N,440
id3311643,2,2016-01-25 23:36:27,6,-74.00342559814453,40.72214126586913,-73.96156311035155,40.6470832824707,N,1353
id2157885,1,2016-01-03 00:00:39,1,-73.98137664794923,40.76382064819336,-73.95347595214845,40.77930450439453,N,715
id1834768,2,2016-04-15 17:43:03,1,-73.9712905883789,40.766639709472656,-73.98316955566406,40.77545928955078,N,849
id1932293,2,2016-01-22 14:31:07,1,-73.97349548339844,40.76355743408203,-73.97554779052734,40.75651931762695,N,319
id3692674,1,2016-04-01 10:25:59,1,-74.01592254638672,40.71113586425781,-74.00997924804686,40.72135925292969,N,391
id3065638,2,2016-04-30 16:52:17,1,-73.9609832763672,40.78073120117188,-73.95540618896483,40.77936172485352,N,226
id3745647,1,2016-05-01 15:14:18,2,-73.94646453857422,40.78393173217773,-73.86451721191406,40.7701301574707,N,1028
id2552387,1,2016-06-11 20:24:22,1,-73.77671813964845,40.645374298095696,-73.97415161132812,40.764835357666016,N,3650
id2473192,1,2016-03-23 22:07:52,3,-73.99800109863281,40.71832656860352,-73.97773742675781,40.75921249389648,N,1849
id2899673,2,2016-03-28 07:46:51,2,-73.98167419433594,40.75537872314453,-73.9911117553711,40.75031661987305,N,375
id3203617,2,2016-01-20 21:16:35,1,-73.7903823852539,40.64406967163085,-73.98255920410156,40.66658020019531,N,2299
id0681704,1,2016-04-21 23:34:19,1,-73.97383880615234,40.79202651977539,-73.97334289550781,40.78530502319336,N,197
id0319142,2,2016-02-17 09:26:56,1,-73.95166015625,40.7695198059082,-73.98993682861328,40.74702072143555,N,1623
id2459256,2,2016-04-16 22:02:01,2,-73.9817886352539,40.76820373535156,-73.9841537475586,40.74656295776367,N,803
id2016880,1,2016-04-08 11:06:36,1,-73.87461853027344,40.77416229248047,-73.92922973632812,40.807632446289055,N,1127
id2001896,1,2016-06-08 18:14:32,1,-73.98837280273438,40.769355773925774,-73.96006774902342,40.768653869628906,N,1487
id1670938,2,2016-03-08 09:50:11,1,-73.9745864868164,40.75958251953125,-73.9737319946289,40.76445007324219,N,483
id0236550,2,2016-02-04 14:04:32,2,-73.97075653076173,40.76409912109375,-73.9835433959961,40.72621154785156,N,2568
id0470398,2,2016-02-29 21:30:29,1,-73.99146270751955,40.727210998535156,-73.98919677734375,40.76361083984375,N,1334
id2208980,2,2016-04-15 23:15:18,1,-73.97769165039062,40.75468063354492,-73.95427703857422,40.788398742675774,N,819
id3673742,1,2016-01-03 00:30:27,3,-73.78314208984375,40.644813537597656,-73.97933197021484,40.761436462402344,N,1594
id2987003,2,2016-02-12 21:58:03,1,-73.94526672363281,40.80231094360352,-73.93968200683594,40.79833984375,N,247
id2526797,1,2016-02-24 08:48:33,1,-73.96513366699219,40.76933670043945,-73.9621353149414,40.77217483520508,N,104
id3204242,2,2016-05-14 02:40:50,2,-73.99311828613281,40.71992111206055,-73.96064758300781,40.70634841918945,N,524
id0317681,1,2016-01-29 23:57:59,1,-73.98393249511719,40.750755310058594,-73.9886016845703,40.74858093261719,N,315
id3462095,2,2016-01-09 11:50:52,6,-73.981201171875,40.780738830566406,-73.97316741943358,40.792518615722656,N,297
id1687327,1,2016-06-21 19:35:34,1,-73.98200225830078,40.76287078857422,-73.8652114868164,40.7706298828125,N,1737
id3862981,2,2016-02-18 23:40:13,1,-73.99122619628906,40.75029373168945,-73.95313262939453,40.76787185668945,N,1131
id3640781,1,2016-03-12 10:36:35,1,-73.98202514648438,40.77148818969727,-73.97793579101562,40.76629638671875,N,176
id3743748,1,2016-05-31 08:18:03,1,-73.95166015625,40.7739143371582,-73.97649383544923,40.76251220703125,N,2167
id3655436,1,2016-05-27 08:18:49,1,-73.96176147460938,40.76423645019531,-73.9757308959961,40.74563217163085,N,894
id0475671,1,2016-04-09 08:31:48,1,-74.01622009277344,40.70994567871094,-74.00617218017578,40.71712493896485,N,247
id1420943,1,2016-02-07 00:26:10,1,-73.98931121826173,40.726165771484375,-73.98789978027342,40.719337463378906,N,748
id3187287,2,2016-04-04 18:41:56,2,-73.9774169921875,40.77434921264648,-73.95687103271484,40.77161026000977,N,667
id3235246,2,2016-01-07 09:03:22,1,-73.96062469482422,40.79742050170898,-73.94290924072266,40.84052276611328,N,999
id1710500,1,2016-02-08 20:37:04,1,-73.95442962646483,40.76412582397461,-73.98332214355469,40.78093338012695,N,793
id2240700,2,2016-01-29 23:37:38,3,-74.00408172607422,40.74792098999024,-73.99027252197266,40.75606155395508,N,380
id0892825,1,2016-02-21 10:31:21,1,-73.97837829589844,40.77312088012695,-73.95272827148438,40.78642272949219,N,526
id1928456,1,2016-06-09 23:33:57,2,-73.97217559814453,40.75933074951172,-73.9932632446289,40.75273132324219,N,626
id2645647,2,2016-05-06 08:23:12,5,-73.99611663818358,40.724159240722656,-74.00385284423827,40.75178909301758,N,832
id0349904,2,2016-03-07 19:17:15,1,-74.00225067138672,40.75096130371094,-73.98094177246094,40.74200820922852,N,594
id0520714,1,2016-01-25 05:52:31,1,-73.92211151123048,40.70092010498047,-73.94216918945312,40.72283554077149,N,832
id1187415,2,2016-04-18 14:05:35,1,-73.97370910644531,40.74768829345703,-73.95039367675781,40.71672058105469,N,852
id3928512,2,2016-06-05 09:44:25,1,-73.91947937011719,40.743431091308594,-73.94818115234375,40.74237060546875,N,391
id2634543,2,2016-04-19 09:55:23,4,-73.98513793945312,40.72769165039063,-73.99136352539062,40.73516845703125,N,297
id0913041,1,2016-05-19 18:23:49,1,-73.99115753173827,40.77022171020508,-73.99842071533203,40.76063537597656,N,375
id0679970,1,2016-02-15 22:02:15,1,-73.98201751708984,40.77746200561523,-73.98201751708984,40.77746200561523,N,454
id0661410,1,2016-06-06 21:35:12,1,-73.97858428955078,40.76324081420898,-74.00225067138672,40.724029541015625,N,1062
id0108790,2,2016-04-03 21:29:02,6,-73.98568725585938,40.7229881286621,-73.98307037353516,40.73059844970703,N,173
id1483765,1,2016-03-29 09:42:53,1,-74.00656127929686,40.725494384765625,-73.98966979980467,40.74308395385742,N,826
id0317643,1,2016-06-15 03:56:57,1,-73.97267150878906,40.79079055786133,-73.87315368652342,40.77139663696289,N,1533
id2748794,1,2016-02-11 22:20:43,1,-73.99007415771484,40.71946334838867,-73.98021697998048,40.72637176513672,N,317
id0313161,1,2016-02-25 14:59:48,1,-73.95975494384766,40.766448974609375,-73.99244689941406,40.715087890625,N,1731
id1419392,1,2016-02-17 10:29:40,4,-73.99236297607422,40.743560791015625,-73.96436309814453,40.76737976074219,N,1617
id3042017,1,2016-05-19 07:00:54,1,-73.9869842529297,40.76095962524415,-73.87259674072266,40.77428817749024,N,1464
id2453647,1,2016-03-21 15:09:27,1,-74.00663757324219,40.73060989379883,-74.00261688232422,40.73954772949219,N,116
id2754544,2,2016-01-16 22:45:30,1,-73.99849700927734,40.74516677856445,-73.97361755371094,40.78705596923828,N,1195
id1135790,2,2016-03-04 19:05:43,6,-73.97023773193358,40.76812362670898,-73.96344757080078,40.76924514770508,N,170
id2738523,2,2016-03-14 20:01:26,1,-73.95689392089844,40.780906677246094,-73.95157623291014,40.774452209472656,N,232
id3898651,1,2016-03-18 04:45:13,2,-73.98758697509766,40.72932434082031,-73.94972229003906,40.784576416015625,N,1422
id1161673,1,2016-01-25 17:27:34,1,-74.01051330566406,40.70888137817383,-74.00421905517578,40.75117111206055,N,995
id3558039,2,2016-03-12 09:17:38,1,-73.9455337524414,40.77817153930664,-73.94583892822266,40.77851104736328,N,875
id2369009,1,2016-05-30 10:44:39,1,-73.841796875,40.87030029296875,-73.92326354980467,40.851318359375,N,1040
id3444908,1,2016-05-09 21:40:07,4,-73.97407531738281,40.75843811035156,-74.00503540039062,40.74163055419922,N,1556
id3288420,2,2016-04-05 20:58:55,5,-73.97284698486328,40.74391174316406,-73.9505615234375,40.77522659301758,N,541
id0238042,1,2016-01-29 07:38:28,1,-73.96349334716798,40.76453018188477,-73.97923278808595,40.75425720214844,N,700
id3607683,2,2016-03-24 18:23:50,2,-73.9891357421875,40.7481803894043,-74.00266265869139,40.76071548461913,N,998
id1338906,2,2016-02-25 11:58:04,1,-73.98005676269531,40.75860977172852,-73.97516632080078,40.75786972045898,N,707
id2355494,1,2016-05-29 11:43:02,1,-73.99217224121094,40.74435806274415,-74.00244903564453,40.73715591430664,N,265
id0024327,2,2016-06-16 22:27:23,1,-73.99740600585938,40.741798400878906,-73.92696380615234,40.76140975952149,N,2677
id3492550,1,2016-01-09 16:42:36,2,-73.9888916015625,40.7735595703125,-73.99010467529298,40.76472473144531,N,264
id0454866,1,2016-03-01 00:09:47,1,-73.99221038818358,40.730804443359375,-74.00296020507811,40.636962890625,N,1233
id1364431,1,2016-04-19 17:19:15,2,-73.98342132568358,40.76387023925781,-73.86199188232422,40.7685546875,N,3435
id1641686,1,2016-06-22 07:50:16,1,-73.9212188720703,40.743667602539055,-74.01502227783203,40.71133804321289,N,1738
id3733191,2,2016-04-25 17:49:05,3,-73.97383117675781,40.76350402832031,-73.9645004272461,40.77006912231445,N,519
id2747219,2,2016-03-02 12:50:51,2,-73.98222351074219,40.75099563598633,-73.97264862060547,40.76526260375977,N,1025
id1011328,1,2016-05-05 20:06:52,1,-73.96732330322266,40.76319122314453,-73.96966552734375,40.75839614868164,N,601
id0576422,2,2016-06-30 20:42:02,6,-73.97344207763672,40.753173828125,-73.95700073242188,40.78104782104492,N,467
id0127952,1,2016-05-09 19:55:43,1,-73.98589324951173,40.74673461914063,-74.0057144165039,40.74357223510742,N,392
id2691254,2,2016-02-26 11:55:26,1,-74.01161193847656,40.71055221557617,-73.97301483154298,40.74357604980469,N,742
id2748055,1,2016-04-22 16:32:43,2,-73.98162841796875,40.75254440307617,-73.94249725341797,40.7276725769043,N,1800
id1722139,1,2016-01-28 18:11:30,1,-73.98239135742188,40.77396011352539,-73.98231506347656,40.76925659179688,N,121
id3390035,1,2016-04-12 09:56:22,1,-73.96717834472656,40.76426696777344,-73.95755004882812,40.765079498291016,N,358
id2680814,2,2016-01-06 23:32:47,1,-74.01249694824219,40.701698303222656,-73.98106384277344,40.7447509765625,N,629
id2895397,2,2016-06-04 19:59:52,2,-73.98571014404298,40.72707748413085,-73.97991180419923,40.74318313598633,N,395
id3009052,1,2016-04-29 10:20:49,1,-73.9813232421875,40.77112579345703,-73.9845962524414,40.75935363769531,N,495
id1499232,1,2016-05-02 08:01:18,1,-73.99340057373048,40.741886138916016,-73.97310638427734,40.7642822265625,N,704
id0438719,1,2016-01-12 17:26:56,1,-73.98845672607422,40.76182174682617,-73.96710968017578,40.68152236938477,N,3129
id3048487,2,2016-05-20 20:10:47,1,-73.95592498779298,40.767890930175774,-73.95494079589844,40.77999496459961,N,334
id3759261,1,2016-06-24 14:58:45,1,-73.97808074951173,40.76180648803711,-73.98868560791014,40.75582885742188,N,1723
id2184797,1,2016-04-18 12:07:34,1,-73.98808288574219,40.75907897949219,-73.97393035888672,40.76318359375,N,863
id1501740,1,2016-05-27 22:32:48,1,-74.00161743164062,40.72758865356445,-74.00128936767578,40.7385139465332,N,447
id1145525,2,2016-04-29 13:52:33,6,-73.9898910522461,40.756431579589844,-73.9740676879883,40.76034164428711,N,723
id2905596,1,2016-06-23 09:41:43,1,-74.0137939453125,40.70945358276367,-74.01312255859375,40.706069946289055,N,403
id2178264,2,2016-01-06 12:43:09,1,-73.81049346923827,40.72375869750977,-73.8656997680664,40.77095031738281,N,655
id2002423,2,2016-06-03 18:24:32,1,-73.87312316894531,40.774269104003906,-73.99687957763672,40.74467849731445,N,2261
id2243026,1,2016-04-03 00:35:18,2,-73.98959350585938,40.73360824584961,-73.9817123413086,40.74142074584961,N,357
id0668259,1,2016-06-25 03:33:27,1,-73.99329376220702,40.72220230102539,-73.97879791259766,40.745994567871094,N,442
id0656379,2,2016-06-30 22:40:26,1,-73.98586273193358,40.74067687988281,-73.99470520019531,40.72534942626953,N,532
id0535888,1,2016-03-31 23:51:48,2,-73.97891235351562,40.72403335571289,-73.96871948242188,40.69255447387695,N,960
id0612729,1,2016-04-04 06:20:42,1,-73.98088073730467,40.7661247253418,-73.97695922851562,40.765132904052734,N,87
id1217110,2,2016-03-20 16:56:29,6,-73.96826171875,40.7679443359375,-73.95288848876955,40.77416610717773,N,396
id2854205,2,2016-01-30 09:10:56,2,-73.99214935302734,40.73791122436523,-73.9996566772461,40.74113082885742,N,150
id2355701,1,2016-02-02 13:37:21,1,-73.98075866699219,40.73463439941406,-73.99382019042969,40.7417221069336,Y,514
id3338027,2,2016-04-22 00:24:43,4,-73.9576187133789,40.711326599121094,-73.916748046875,40.69847106933594,N,844
id1407909,1,2016-02-06 23:05:42,4,-73.97761535644531,40.74920654296875,-73.98786926269531,40.732246398925774,N,537
id0220376,1,2016-04-22 16:17:57,1,-73.99466705322266,40.76603317260742,-73.9953842163086,40.72739028930664,N,1487
id3550167,1,2016-02-20 03:55:06,1,-73.99229431152342,40.71875762939453,-73.98974609375,40.72929382324219,N,432
id2098447,2,2016-04-14 22:38:01,2,-73.97345733642578,40.79555892944336,-74.01004791259766,40.720741271972656,N,1062
id1634912,1,2016-03-30 21:17:58,1,-73.96318817138672,40.777828216552734,-73.96597290039062,40.7661018371582,N,370
id3662344,2,2016-05-06 20:12:02,1,-73.9921875,40.74374008178711,-73.95880889892578,40.76893997192383,N,986
id0067470,2,2016-04-09 11:14:13,1,-73.97740173339844,40.74943161010742,-73.99131774902342,40.74536895751953,N,531
id3220950,2,2016-06-07 09:18:01,1,-74.01262664794923,40.70463562011719,-73.98050689697266,40.76089096069336,N,3036
id2791700,1,2016-02-23 09:28:45,1,-73.99298095703125,40.73576736450195,-73.95362091064453,40.76672744750977,N,1877
id1232776,2,2016-02-03 15:10:39,2,-73.97470092773438,40.76018142700195,-73.98017120361328,40.7621955871582,N,547
id2789994,1,2016-04-29 11:28:13,1,-73.97148132324219,40.756263732910156,-73.96865844726562,40.7532615661621,N,145
id3209339,2,2016-01-17 21:18:59,1,-73.9908676147461,40.75061798095703,-74.0110092163086,40.71609497070313,N,546
id3845308,2,2016-04-15 20:30:22,1,-73.93766784667969,40.8485107421875,-73.93733978271484,40.83921813964844,N,226
id2631448,1,2016-01-01 12:42:53,1,-73.97653198242188,40.76586151123047,-74.01661682128906,40.704734802246094,N,1161
id0691350,2,2016-02-10 21:02:56,1,-74.00226593017578,40.73444366455078,-74.00736236572266,40.72722625732422,N,211
id0551917,2,2016-04-20 02:59:44,2,-73.97422790527344,40.76399993896485,-74.00662994384766,40.74422073364258,N,595
id3502788,2,2016-04-06 10:09:42,1,-73.94930267333984,40.77672958374024,-73.97236633300781,40.7590217590332,N,755
id2638845,2,2016-05-05 11:38:32,1,-73.95584106445312,40.78229904174805,-73.97989654541014,40.75468063354492,N,2005
id3901951,1,2016-05-14 22:19:13,1,-74.0025634765625,40.72831344604492,-73.99463653564453,40.73022079467773,N,569
id2748365,2,2016-01-30 21:42:56,6,-73.9565200805664,40.77656936645508,-73.94650268554686,40.77676010131836,N,353
id0905354,1,2016-02-13 18:53:06,2,-73.96968078613281,40.76022720336913,-73.99726867675781,40.71795272827149,N,2263
id0549008,1,2016-03-12 11:02:42,1,-73.95764923095702,40.78206634521485,-73.94093322753906,40.79743957519531,N,385
id1582946,2,2016-04-01 13:40:16,1,-73.9856185913086,40.75310897827149,-73.96057891845702,40.76971054077149,N,883
id2426988,1,2016-05-14 15:51:42,1,-73.9467239379883,40.77622604370117,-73.97803497314453,40.75718307495117,N,1555
id2847628,1,2016-06-22 17:44:09,1,-73.95854187011719,40.779144287109375,-73.96087646484375,40.7698974609375,N,406
id1362106,2,2016-06-12 23:17:44,2,-73.99140167236328,40.749778747558594,-73.98851013183594,40.742988586425774,N,207
id3223246,1,2016-02-26 13:55:19,1,-73.97414398193358,40.751628875732415,-73.97882843017578,40.75552749633789,N,591
id2213642,2,2016-02-28 13:58:38,1,-73.95278930664062,40.79838180541992,-73.95850372314453,40.76419448852539,N,1054
id2790999,2,2016-06-19 17:51:40,1,-74.0035858154297,40.74762725830078,-74.00885009765625,40.74130630493164,N,315
id2519780,2,2016-06-19 00:18:31,1,-74.0085678100586,40.719810485839844,-73.99494171142578,40.74205017089844,N,564
id3200467,1,2016-06-18 10:42:19,1,-73.9832305908203,40.74464797973633,-73.98406219482422,40.745811462402344,N,397
id2796181,1,2016-03-17 22:50:03,1,-73.96806335449219,40.76225662231445,-73.95204162597656,40.781333923339844,N,470
id1188830,1,2016-01-07 06:30:11,1,-73.9812240600586,40.741294860839844,-73.99163055419923,40.74928283691406,N,396
id1146365,2,2016-06-14 07:43:39,1,-73.97490692138672,40.75286483764648,-73.97474670410156,40.73588180541992,N,592
id0233356,2,2016-01-09 19:12:37,2,-73.96961975097656,40.76606369018555,-73.96080017089844,40.77318954467773,N,157
id2756296,1,2016-03-29 11:05:47,2,-74.0068817138672,40.74250793457031,-73.99367523193358,40.742351531982415,N,726
id1542719,1,2016-02-14 06:45:30,1,-73.99091339111328,40.75028991699219,-73.98942565917969,40.7581443786621,N,313
id2408867,1,2016-01-03 01:34:04,1,-73.98831176757811,40.73147583007813,-73.91828155517578,40.74285888671875,N,1049
id1748657,1,2016-01-13 22:51:43,1,-73.99371337890625,40.7244987487793,-73.97804260253906,40.725040435791016,N,378
id0719802,2,2016-01-15 09:44:11,1,-73.99089813232422,40.75621032714844,-73.97915649414062,40.756141662597656,N,450
id2113244,2,2016-02-09 14:26:33,1,-73.98883819580078,40.748329162597656,-73.9951171875,40.75534057617188,N,612
id2824282,1,2016-06-16 07:32:11,1,-73.99246978759766,40.751819610595696,-73.97853851318358,40.75230026245117,N,479
id2544668,1,2016-03-30 07:32:59,1,-73.9404067993164,40.79352188110352,-73.97738647460938,40.73857116699219,N,1604
id1525710,1,2016-01-09 23:52:45,1,-73.97795104980467,40.78631210327149,-73.98757934570312,40.765567779541016,N,519
id1680837,2,2016-05-06 17:12:55,1,-73.99416351318358,40.75107955932617,-73.98912811279298,40.75814056396485,N,538
id1882313,2,2016-05-21 10:58:09,5,-73.98916625976562,40.758079528808594,-73.97345733642578,40.75807189941406,N,501
id3883422,2,2016-05-05 21:57:04,2,-73.9864730834961,40.76279830932617,-73.97077178955078,40.785064697265625,N,551
id0558315,1,2016-06-16 12:52:29,1,-73.99554443359375,40.75971221923828,-73.98858642578125,40.7691764831543,N,124
id1356868,2,2016-01-14 18:10:27,1,-73.973876953125,40.764739990234375,-73.96826934814453,40.76787185668945,N,331
id0246235,2,2016-04-11 06:16:50,1,-73.98764038085938,40.7244529724121,-73.97149658203125,40.75883865356445,N,472
id3734630,1,2016-05-07 07:07:20,1,-73.98097991943358,40.72115707397461,-73.99805450439453,40.74047470092773,N,657
id1883354,1,2016-02-01 16:34:27,1,-73.94562530517578,40.782005310058594,-73.94490051269531,40.78310012817383,N,84
id3859015,1,2016-03-09 21:36:56,1,-73.98180389404298,40.73272705078125,-73.9881820678711,40.71642684936523,N,915
id0500224,1,2016-04-03 01:20:01,1,-73.9124526977539,40.77473831176758,-73.91973114013672,40.775386810302734,N,139
id0984552,1,2016-05-11 01:18:14,1,-73.97711944580078,40.75342178344727,-73.95915985107422,40.74224853515625,N,411
id3229242,1,2016-04-11 17:11:01,1,-73.96495819091797,40.75985336303711,-73.98079681396483,40.7476921081543,N,602
id0934056,2,2016-01-07 20:01:10,1,-74.01642608642578,40.70626449584961,-73.99779510498048,40.72077941894531,N,558
id1903262,1,2016-02-20 14:54:08,1,-73.98177337646483,40.78462219238281,-73.96249389648438,40.79909133911133,N,413
id3643304,1,2016-03-26 08:36:43,1,-73.95690155029298,40.76649856567383,-73.99242401123048,40.74946594238281,N,865
id0192553,2,2016-05-18 00:07:30,3,-74.00816345214845,40.73950958251953,-73.97821044921875,40.77845001220703,N,1011
id0879844,2,2016-01-07 17:16:32,4,-73.96219635009766,40.767738342285156,-73.95538330078125,40.77940368652344,N,324
id0787825,1,2016-06-15 13:40:44,1,-73.96003723144531,40.76224136352539,-73.94541931152342,40.78233337402344,N,467
id2157930,2,2016-03-16 22:21:36,1,-73.97161102294923,40.67615127563477,-73.96027374267578,40.63030624389648,N,1267
id1227292,1,2016-03-14 15:47:51,1,-73.98392486572266,40.74340438842773,-73.99295043945312,40.73693084716797,N,220
id3547280,1,2016-06-21 22:10:32,2,-73.97793579101562,40.752384185791016,-73.97493743896483,40.76486587524415,N,910
id1937730,2,2016-02-25 11:00:51,1,-73.9916458129883,40.750335693359375,-74.00707244873048,40.727405548095696,N,770
id2194309,2,2016-01-15 09:56:22,2,-73.99635314941406,40.7097053527832,-74.00467681884766,40.705238342285156,N,140
id3414599,2,2016-01-25 13:07:22,5,-73.86418914794923,40.770206451416016,-73.97905731201173,40.76207733154297,N,3982
id3820236,1,2016-05-11 20:05:53,1,-73.97633361816406,40.78583526611328,-73.97089385986328,40.7842903137207,N,91
id1624322,1,2016-03-19 19:21:59,1,-73.99652099609375,40.753177642822266,-74.00801849365234,40.738189697265625,N,432
id3308633,2,2016-03-25 18:00:03,1,-73.98820495605469,40.75957107543945,-73.97152709960938,40.75615692138672,N,531
id1317213,1,2016-05-23 15:36:09,1,-73.99668884277344,40.74445724487305,-73.98846435546875,40.74092102050781,N,143
id1469827,2,2016-03-22 08:09:17,1,-73.9751968383789,40.755821228027344,-73.9559326171875,40.76380920410156,N,713
id3919763,1,2016-01-26 14:40:03,1,-73.9637222290039,40.77120971679688,-73.95429992675781,40.78425216674805,N,454
id3127664,2,2016-06-30 09:36:47,1,-73.96142578125,40.770416259765625,-73.97380828857422,40.757850646972656,N,616
id0373920,1,2016-05-12 20:35:38,1,-73.99706268310547,40.737281799316406,-73.95694732666014,40.76671981811523,N,1151
id3698070,1,2016-06-16 10:57:38,1,-73.98181915283203,40.75126266479492,-73.99947357177734,40.75423049926758,N,1534
id1825215,2,2016-05-22 12:31:27,4,-73.95230102539062,40.77714157104492,-73.9999008178711,40.73464965820313,N,1593
id0111173,1,2016-03-26 11:49:16,1,-73.97281646728516,40.780860900878906,-73.96337127685547,40.758583068847656,N,863
id0462808,1,2016-02-04 17:18:08,1,-73.98902893066406,40.72162628173828,-73.99156188964845,40.7263298034668,N,278
id1330397,2,2016-04-15 12:53:11,1,-73.78209686279298,40.64476776123047,-73.78142547607422,40.64668655395508,N,37
id0654404,2,2016-02-06 18:48:16,2,-74.0092239379883,40.70872116088867,-73.97154998779298,40.75525283813477,N,1006
id1743058,1,2016-01-02 19:21:58,3,-74.01616668701173,40.71103286743164,-73.99716186523438,40.71428680419922,N,697
id1056451,1,2016-05-04 17:11:46,1,-73.95894622802734,40.78073120117188,-73.94597625732422,40.77333068847656,N,502
id0974415,2,2016-02-22 16:38:27,1,-73.87085723876955,40.77384948730469,-73.92083740234375,40.741981506347656,N,1175
id0915145,1,2016-01-12 21:54:50,2,-73.9832305908203,40.72278594970703,-73.99752044677734,40.73365020751953,N,459
id2866837,2,2016-02-07 17:04:22,1,-73.98658752441406,40.73313903808594,-74.00367736816406,40.73479080200195,N,429
id2868495,1,2016-01-21 09:24:09,1,-73.97695922851562,40.733734130859375,-73.9537582397461,40.779651641845696,N,1388
id1910921,2,2016-05-17 14:28:55,1,-73.86260986328125,40.768951416015625,-73.9615936279297,40.806251525878906,N,1911
id2299712,1,2016-06-27 09:11:28,1,-73.97899627685547,40.7626953125,-74.01551818847656,40.70486450195313,N,1554
id3300967,2,2016-01-19 01:23:51,2,-73.94668579101562,40.80911636352539,-73.94136047363281,40.818260192871094,N,234
id3780640,2,2016-06-08 18:50:03,1,-73.99506378173827,40.739910125732415,-73.9884262084961,40.74870681762695,N,457
id1583174,2,2016-02-03 20:37:46,1,-74.01380920410156,40.71326065063477,-73.97225189208984,40.74731063842773,N,1733
id3443383,2,2016-04-29 20:47:22,1,-73.9712905883789,40.75798034667969,-73.97718811035155,40.742862701416016,N,447
id2123647,1,2016-03-20 06:14:08,1,-73.97735595703125,40.7519645690918,-73.99372863769531,40.75127029418945,N,345
id1642814,2,2016-06-18 01:34:57,1,-73.96338653564453,40.77460861206055,-73.95870208740234,40.77649307250977,N,214
id3021544,2,2016-01-21 20:12:04,2,-73.97602844238281,40.764739990234375,-73.99080657958984,40.75091171264648,N,717
id3644865,1,2016-03-31 22:42:49,1,-73.97823333740234,40.78332138061523,-73.9639892578125,40.80765914916992,N,428
id2999810,2,2016-02-17 15:44:41,2,-73.98784637451173,40.73358917236328,-73.99031829833984,40.7561912536621,N,790
id0644277,2,2016-06-20 13:27:34,1,-73.99411010742188,40.75117111206055,-73.99421691894531,40.72856140136719,N,1338
id0174993,1,2016-02-07 11:11:37,1,-73.98501586914062,40.76882553100585,-73.96920013427734,40.76104736328125,N,298
id3565418,1,2016-01-30 02:54:32,1,-73.99114227294923,40.754798889160156,-73.98960876464844,40.750282287597656,N,265
id1207360,2,2016-02-17 15:48:08,1,-73.99657440185547,40.74287033081055,-73.9898452758789,40.72320556640625,N,792
id3961201,2,2016-04-10 10:55:38,1,-73.97920989990234,40.767189025878906,-73.9996109008789,40.73877334594727,N,554
id3838571,1,2016-04-21 21:17:45,1,-73.99367523193358,40.73589706420898,-73.97071075439453,40.78602981567383,N,1477
id0106745,1,2016-02-18 09:47:11,1,-73.98293304443358,40.76319122314453,-73.9965591430664,40.742691040039055,N,924
id1392292,2,2016-01-31 01:54:17,6,-73.9637222290039,40.71065902709961,-73.99681854248048,40.712181091308594,N,761
id1265836,2,2016-01-07 14:19:15,1,-73.98716735839844,40.74215698242188,-73.98975372314453,40.75639724731445,N,750
id0583662,1,2016-06-16 14:20:15,2,-74.00221252441406,40.72040939331055,-73.98081970214844,40.759376525878906,N,2161
id3964900,1,2016-06-26 17:28:10,1,-73.97076416015625,40.76453018188477,-73.96064758300781,40.76159286499024,N,412
id2425313,1,2016-05-29 22:54:18,1,-74.0045394897461,40.75184631347656,-73.9996109008789,40.74490737915039,N,195
id0792248,1,2016-05-11 17:19:48,2,-73.95169830322266,40.76964569091797,-73.95059204101562,40.77756118774415,N,256
id0025273,2,2016-02-22 16:20:59,1,-73.98272705078125,40.74694061279297,-73.99229431152342,40.749305725097656,N,319
id1395155,2,2016-04-29 10:43:37,1,-73.99649810791014,40.73727798461913,-74.00494384765625,40.74083709716797,N,207
id0930492,2,2016-02-11 12:30:08,1,-73.9576187133789,40.760948181152344,-74.0141067504883,40.71215057373047,N,85656
id3210457,2,2016-05-07 20:56:35,1,-73.9775390625,40.752140045166016,-73.93744659423827,40.8419189453125,N,1396
id0416224,1,2016-05-11 20:11:02,1,-73.9833984375,40.74724960327149,-74.00759887695312,40.73176193237305,N,643
id1265786,1,2016-03-02 18:14:57,1,-73.98624420166014,40.761863708496094,-73.96788787841797,40.765789031982415,N,693
id1923430,2,2016-06-07 22:34:15,1,-73.99115753173827,40.73919677734375,-73.95802307128906,40.768856048583984,N,1061
id0351512,1,2016-04-30 20:31:55,1,-73.99004364013672,40.756126403808594,-73.96593475341797,40.75705337524415,N,807
id0508970,2,2016-01-01 17:54:47,1,-73.95049285888672,40.7714958190918,-73.99283599853516,40.74811935424805,N,1035
id3722212,1,2016-03-17 21:02:03,4,-73.78853607177734,40.644927978515625,-73.97281646728516,40.74363327026367,N,1660
